game,hero,win,side,first_pick_status,pick,order_absolute,order_relative
4062016236,Templar Assassin,Loss,The Radiant,Second,ban,19,6
4062016236,Enchantress,Win,The Dire,First,pick,7,1
4062016236,Shadow Shaman,Win,The Dire,First,pick,10,2
4062016236,Nyx Assassin,Win,The Dire,First,pick,16,3
4062016236,Spectre,Win,The Dire,First,pick,18,4
4062016236,Kunkka,Win,The Dire,First,pick,21,5
4062016236,Silencer,Win,The Dire,First,ban,1,1
4062016236,Tiny,Win,The Dire,First,ban,3,2
4062016236,Crystal Maiden,Win,The Dire,First,ban,5,3
4062016236,Visage,Win,The Dire,First,ban,11,4
4062016236,Pangolier,Win,The Dire,First,ban,13,5
4062016236,Huskar,Win,The Dire,First,ban,20,6
4062062147,Weaver,Win,The Radiant,Second,pick,8,1
4062062147,Nyx Assassin,Win,The Radiant,Second,pick,9,2
4062062147,Winter Wyvern,Win,The Radiant,Second,pick,15,3
4062062147,Enigma,Win,The Radiant,Second,pick,17,4
4062062147,Invoker,Win,The Radiant,Second,pick,22,5
4062062147,Io,Win,The Radiant,Second,ban,2,1
4062062147,Wraith King,Win,The Radiant,Second,ban,4,2
4062062147,Enchantress,Win,The Radiant,Second,ban,6,3
4062062147,Templar Assassin,Win,The Radiant,Second,ban,12,4
4062062147,Mirana,Win,The Radiant,Second,ban,14,5
4062062147,Bloodseeker,Win,The Radiant,Second,ban,19,6
4062062147,Shadow Demon,Loss,The Dire,First,pick,7,1
4062062147,Clinkz,Loss,The Dire,First,pick,10,2
4062062147,Rubick,Loss,The Dire,First,pick,16,3
4062062147,Zeus,Loss,The Dire,First,pick,18,4
4062062147,Dragon Knight,Loss,The Dire,First,pick,21,5
4062062147,Silencer,Loss,The Dire,First,ban,1,1
4062062147,Tiny,Loss,The Dire,First,ban,3,2
4062062147,Crystal Maiden,Loss,The Dire,First,ban,5,3
4062062147,Visage,Loss,The Dire,First,ban,11,4
4062062147,Pangolier,Loss,The Dire,First,ban,13,5
4062062147,Storm Spirit,Loss,The Dire,First,ban,20,6
4062099038,Weaver,Win,The Dire,First,pick,7,1
4062099038,Crystal Maiden,Win,The Dire,First,pick,10,2
4062099038,Earth Spirit,Win,The Dire,First,pick,16,3
4062099038,Alchemist,Win,The Dire,First,pick,18,4
4062099038,Bristleback,Win,The Dire,First,pick,21,5
4062099038,Wraith King,Win,The Dire,First,ban,1,1
4062099038,Tiny,Win,The Dire,First,ban,3,2
4062099038,Nyx Assassin,Win,The Dire,First,ban,5,3
4062099038,Silencer,Win,The Dire,First,ban,11,4
4062099038,Undying,Win,The Dire,First,ban,13,5
4062099038,Pangolier,Win,The Dire,First,ban,20,6
4062099038,Io,Loss,The Radiant,Second,pick,8,1
4062099038,Gyrocopter,Loss,The Radiant,Second,pick,9,2
4062099038,Vengeful Spirit,Loss,The Radiant,Second,pick,15,3
4062099038,Clinkz,Loss,The Radiant,Second,pick,17,4
4062099038,Timbersaw,Loss,The Radiant,Second,pick,22,5
4062099038,Ursa,Loss,The Radiant,Second,ban,2,1
4062099038,Necrophos,Loss,The Radiant,Second,ban,4,2
4062099038,Enchantress,Loss,The Radiant,Second,ban,6,3
4062099038,Spectre,Loss,The Radiant,Second,ban,12,4
4062099038,Dark Willow,Loss,The Radiant,Second,ban,14,5
4062099038,Bloodseeker,Loss,The Radiant,Second,ban,19,6
4062142571,Enchantress,Win,The Radiant,First,pick,7,1
4062142571,Phoenix,Win,The Radiant,First,pick,10,2
4062142571,Kunkka,Win,The Radiant,First,pick,16,3
4062142571,Storm Spirit,Win,The Radiant,First,pick,18,4
4062142571,Templar Assassin,Win,The Radiant,First,pick,21,5
4062142571,Wraith King,Win,The Radiant,First,ban,1,1
4062142571,Tiny,Win,The Radiant,First,ban,3,2
4062142571,Undying,Win,The Radiant,First,ban,5,3
4062142571,Clinkz,Win,The Radiant,First,ban,11,4
4062142571,Drow Ranger,Win,The Radiant,First,ban,13,5
4062142571,Nyx Assassin,Win,The Radiant,First,ban,20,6
4062142571,Vengeful Spirit,Loss,The Dire,Second,pick,8,1
4062142571,Mirana,Loss,The Dire,Second,pick,9,2
4062142571,Weaver,Loss,The Dire,Second,pick,15,3
4062142571,Lina,Loss,The Dire,Second,pick,17,4
4062142571,Pangolier,Loss,The Dire,Second,pick,22,5
4062142571,Ursa,Loss,The Dire,Second,ban,2,1
4062142571,Necrophos,Loss,The Dire,Second,ban,4,2
4062142571,Io,Loss,The Dire,Second,ban,6,3
4062142571,Alchemist,Loss,The Dire,Second,ban,12,4
4062142571,Spectre,Loss,The Dire,Second,ban,14,5
4062142571,Bloodseeker,Loss,The Dire,Second,ban,19,6
4061671194,Io,Win,The Dire,First,pick,7,1
4061671194,Gyrocopter,Win,The Dire,First,pick,10,2
4061671194,Wraith King,Win,The Dire,First,pick,16,3
4061671194,Lina,Win,The Dire,First,pick,18,4
4061671194,Lion,Win,The Dire,First,pick,21,5
4061671194,Winter Wyvern,Win,The Dire,First,ban,1,1
4061671194,Arc Warden,Win,The Dire,First,ban,3,2
4061671194,Earthshaker,Win,The Dire,First,ban,5,3
4061671194,Morphling,Win,The Dire,First,ban,11,4
4061671194,Drow Ranger,Win,The Dire,First,ban,13,5
4061671194,Invoker,Win,The Dire,First,ban,20,6
4061671194,Vengeful Spirit,Loss,The Radiant,Second,pick,8,1
4061671194,Weaver,Loss,The Radiant,Second,pick,9,2
4061671194,Warlock,Loss,The Radiant,Second,pick,15,3
4061671194,Monkey King,Loss,The Radiant,Second,pick,17,4
4061671194,Skywrath Mage,Loss,The Radiant,Second,pick,22,5
4061671194,Pugna,Loss,The Radiant,Second,ban,2,1
4061671194,Tiny,Loss,The Radiant,Second,ban,4,2
4061671194,Silencer,Loss,The Radiant,Second,ban,6,3
4061671194,Centaur Warrunner,Loss,The Radiant,Second,ban,12,4
4061671194,Necrophos,Loss,The Radiant,Second,ban,14,5
4061671194,Mirana,Loss,The Radiant,Second,ban,19,6
4061721528,Io,Loss,The Dire,First,pick,7,1
4061721528,Necrophos,Loss,The Dire,First,pick,10,2
4061721528,Lion,Loss,The Dire,First,pick,16,3
4061721528,Wraith King,Loss,The Dire,First,pick,18,4
4061721528,Gyrocopter,Loss,The Dire,First,pick,21,5
4061721528,Arc Warden,Loss,The Dire,First,ban,1,1
4061721528,Winter Wyvern,Loss,The Dire,First,ban,3,2
4061721528,Tiny,Loss,The Dire,First,ban,5,3
4061721528,Clinkz,Loss,The Dire,First,ban,11,4
4061721528,Weaver,Loss,The Dire,First,ban,13,5
4061721528,Drow Ranger,Loss,The Dire,First,ban,20,6
4061721528,Silencer,Win,The Radiant,Second,pick,8,1
4061721528,Morphling,Win,The Radiant,Second,pick,9,2
4061721528,Earthshaker,Win,The Radiant,Second,pick,15,3
4061721528,Nature's Prophet,Win,The Radiant,Second,pick,17,4
4061721528,Invoker,Win,The Radiant,Second,pick,22,5
4061721528,Pugna,Win,The Radiant,Second,ban,2,1
4061721528,Enchantress,Win,The Radiant,Second,ban,4,2
4061721528,Magnus,Win,The Radiant,Second,ban,6,3
4061721528,Lina,Win,The Radiant,Second,ban,12,4
4061721528,Lycan,Win,The Radiant,Second,ban,14,5
4061721528,Storm Spirit,Win,The Radiant,Second,ban,19,6
4061660411,Earthshaker,Win,The Dire,Second,pick,8,1
4061660411,Crystal Maiden,Win,The Dire,Second,pick,9,2
4061660411,Broodmother,Win,The Dire,Second,pick,15,3
4061660411,Pugna,Win,The Dire,Second,pick,17,4
4061660411,Spectre,Win,The Dire,Second,pick,22,5
4061660411,Silencer,Win,The Dire,Second,ban,2,1
4061660411,Necrophos,Win,The Dire,Second,ban,4,2
4061660411,Meepo,Win,The Dire,Second,ban,6,3
4061660411,Brewmaster,Win,The Dire,Second,ban,12,4
4061660411,Kunkka,Win,The Dire,Second,ban,14,5
4061660411,Wraith King,Win,The Dire,Second,ban,19,6
4061660411,Io,Loss,The Radiant,First,pick,7,1
4061660411,Gyrocopter,Loss,The Radiant,First,pick,10,2
4061660411,Bane,Loss,The Radiant,First,pick,16,3
4061660411,Tiny,Loss,The Radiant,First,pick,18,4
4061660411,Enigma,Loss,The Radiant,First,pick,21,5
4061660411,Chen,Loss,The Radiant,First,ban,1,1
4061660411,Nature's Prophet,Loss,The Radiant,First,ban,3,2
4061660411,Weaver,Loss,The Radiant,First,ban,5,3
4061660411,Enchantress,Loss,The Radiant,First,ban,11,4
4061660411,Mirana,Loss,The Radiant,First,ban,13,5
4061660411,Clinkz,Loss,The Radiant,First,ban,20,6
4061742840,Vengeful Spirit,Loss,The Dire,First,pick,7,1
4061742840,Bloodseeker,Loss,The Dire,First,pick,10,2
4061742840,Shadow Shaman,Loss,The Dire,First,pick,16,3
4061742840,Huskar,Loss,The Dire,First,pick,18,4
4061742840,Omniknight,Loss,The Dire,First,pick,21,5
4061742840,Silencer,Loss,The Dire,First,ban,1,1
4061742840,Bane,Loss,The Dire,First,ban,3,2
4061742840,Enchantress,Loss,The Dire,First,ban,5,3
4061742840,Meepo,Loss,The Dire,First,ban,11,4
4061742840,Drow Ranger,Loss,The Dire,First,ban,13,5
4061742840,Broodmother,Loss,The Dire,First,ban,20,6
4061742840,Weaver,Win,The Radiant,Second,pick,8,1
4061742840,Winter Wyvern,Win,The Radiant,Second,pick,9,2
4061742840,Wraith King,Win,The Radiant,Second,pick,15,3
4061742840,Dark Willow,Win,The Radiant,Second,pick,17,4
4061742840,Clinkz,Win,The Radiant,Second,pick,22,5
4061742840,Nature's Prophet,Win,The Radiant,Second,ban,2,1
4061742840,Io,Win,The Radiant,Second,ban,4,2
4061742840,Chen,Win,The Radiant,Second,ban,6,3
4061742840,Mirana,Win,The Radiant,Second,ban,12,4
4061742840,Phantom Lancer,Win,The Radiant,Second,ban,14,5
4061742840,Abaddon,Win,The Radiant,Second,ban,19,6
4061694810,Earthshaker,Win,The Dire,Second,pick,8,1
4061694810,Mirana,Win,The Dire,Second,pick,9,2
4061694810,Crystal Maiden,Win,The Dire,Second,pick,15,3
4061694810,Legion Commander,Win,The Dire,Second,pick,17,4
4061694810,Medusa,Win,The Dire,Second,pick,22,5
4061694810,Enigma,Win,The Dire,Second,ban,2,1
4061694810,Enchantress,Win,The Dire,Second,ban,4,2
4061694810,Nature's Prophet,Win,The Dire,Second,ban,6,3
4061694810,Tiny,Win,The Dire,Second,ban,12,4
4061694810,Phoenix,Win,The Dire,Second,ban,14,5
4061694810,Clinkz,Win,The Dire,Second,ban,19,6
4061694810,Wraith King,Loss,The Radiant,First,pick,7,1
4061694810,Silencer,Loss,The Radiant,First,pick,10,2
4061694810,Dark Willow,Loss,The Radiant,First,pick,16,3
4061694810,Monkey King,Loss,The Radiant,First,pick,18,4
4061694810,Lina,Loss,The Radiant,First,pick,21,5
4061694810,Bloodseeker,Loss,The Radiant,First,ban,1,1
4061694810,Necrophos,Loss,The Radiant,First,ban,3,2
4061694810,Io,Loss,The Radiant,First,ban,5,3
4061694810,Weaver,Loss,The Radiant,First,ban,11,4
4061694810,Batrider,Loss,The Radiant,First,ban,13,5
4061694810,Templar Assassin,Loss,The Radiant,First,ban,20,6
4061766981,Wraith King,Loss,The Dire,Second,pick,8,1
4061766981,Dark Willow,Loss,The Dire,Second,pick,9,2
4061766981,Silencer,Loss,The Dire,Second,pick,15,3
4061766981,Tiny,Loss,The Dire,Second,pick,17,4
4061766981,Huskar,Loss,The Dire,Second,pick,22,5
4061766981,Enigma,Loss,The Dire,Second,ban,2,1
4061766981,Enchantress,Loss,The Dire,Second,ban,4,2
4061766981,Nature's Prophet,Loss,The Dire,Second,ban,6,3
4061766981,Brewmaster,Loss,The Dire,Second,ban,12,4
4061766981,Ursa,Loss,The Dire,Second,ban,14,5
4061766981,Dragon Knight,Loss,The Dire,Second,ban,19,6
4061766981,Mirana,Win,The Radiant,First,pick,7,1
4061766981,Vengeful Spirit,Win,The Radiant,First,pick,10,2
4061766981,Pangolier,Win,The Radiant,First,pick,16,3
4061766981,Undying,Win,The Radiant,First,pick,18,4
4061766981,Alchemist,Win,The Radiant,First,pick,21,5
4061766981,Bloodseeker,Win,The Radiant,First,ban,1,1
4061766981,Io,Win,The Radiant,First,ban,3,2
4061766981,Necrophos,Win,The Radiant,First,ban,5,3
4061766981,Clinkz,Win,The Radiant,First,ban,11,4
4061766981,Weaver,Win,The Radiant,First,ban,13,5
4061766981,Lina,Win,The Radiant,First,ban,20,6
4061804100,Wraith King,Loss,The Dire,First,pick,7,1
4061804100,Tiny,Loss,The Dire,First,pick,10,2
4061804100,Warlock,Loss,The Dire,First,pick,16,3
4061804100,Clinkz,Loss,The Dire,First,pick,18,4
4061804100,Underlord,Loss,The Dire,First,pick,21,5
4061804100,Chen,Loss,The Dire,First,ban,1,1
4061804100,Ogre Magi,Loss,The Dire,First,ban,3,2
4061804100,Keeper of the Light,Loss,The Dire,First,ban,5,3
4061804100,Huskar,Loss,The Dire,First,ban,11,4
4061804100,Visage,Loss,The Dire,First,ban,13,5
4061804100,Arc Warden,Loss,The Dire,First,ban,20,6
4061804100,Dark Willow,Win,The Radiant,Second,pick,8,1
4061804100,Weaver,Win,The Radiant,Second,pick,9,2
4061804100,Undying,Win,The Radiant,Second,pick,15,3
4061804100,Mirana,Win,The Radiant,Second,pick,17,4
4061804100,Drow Ranger,Win,The Radiant,Second,pick,22,5
4061804100,Enchantress,Win,The Radiant,Second,ban,2,1
4061804100,Io,Win,The Radiant,Second,ban,4,2
4061804100,Necrophos,Win,The Radiant,Second,ban,6,3
4061804100,Phantom Lancer,Win,The Radiant,Second,ban,12,4
4061804100,Broodmother,Win,The Radiant,Second,ban,14,5
4061804100,Morphling,Win,The Radiant,Second,ban,19,6
4061858332,Weaver,Loss,The Dire,First,pick,7,1
4061858332,Oracle,Loss,The Dire,First,pick,10,2
4061858332,Tiny,Loss,The Dire,First,pick,16,3
4061858332,Kunkka,Loss,The Dire,First,pick,18,4
4061858332,Broodmother,Loss,The Dire,First,pick,21,5
4061858332,Chen,Loss,The Dire,First,ban,1,1
4061858332,Ogre Magi,Loss,The Dire,First,ban,3,2
4061858332,Undying,Loss,The Dire,First,ban,5,3
4061858332,Silencer,Loss,The Dire,First,ban,11,4
4061858332,Visage,Loss,The Dire,First,ban,13,5
4061858332,Monkey King,Loss,The Dire,First,ban,20,6
4061858332,Wraith King,Win,The Radiant,Second,pick,8,1
4061858332,Dark Willow,Win,The Radiant,Second,pick,9,2
4061858332,Lion,Win,The Radiant,Second,pick,15,3
4061858332,Mirana,Win,The Radiant,Second,pick,17,4
4061858332,Templar Assassin,Win,The Radiant,Second,pick,22,5
4061858332,Io,Win,The Radiant,Second,ban,2,1
4061858332,Enchantress,Win,The Radiant,Second,ban,4,2
4061858332,Necrophos,Win,The Radiant,Second,ban,6,3
4061858332,Phantom Lancer,Win,The Radiant,Second,ban,12,4
4061858332,Huskar,Win,The Radiant,Second,ban,14,5
4061858332,Batrider,Win,The Radiant,Second,ban,19,6
4061848287,Shadow Demon,Win,The Dire,First,pick,7,1
4061848287,Necrophos,Win,The Dire,First,pick,10,2
4061848287,Lion,Win,The Dire,First,pick,16,3
4061848287,Mirana,Win,The Dire,First,pick,18,4
4061848287,Faceless Void,Win,The Dire,First,pick,21,5
4061848287,Silencer,Win,The Dire,First,ban,1,1
4061848287,Nature's Prophet,Win,The Dire,First,ban,3,2
4061848287,Tiny,Win,The Dire,First,ban,5,3
4061848287,Pugna,Win,The Dire,First,ban,11,4
4061848287,Nyx Assassin,Win,The Dire,First,ban,13,5
4061848287,Drow Ranger,Win,The Dire,First,ban,20,6
4061848287,Weaver,Loss,The Radiant,Second,pick,8,1
4061848287,Crystal Maiden,Loss,The Radiant,Second,pick,9,2
4061848287,Storm Spirit,Loss,The Radiant,Second,pick,15,3
4061848287,Treant Protector,Loss,The Radiant,Second,pick,17,4
4061848287,Underlord,Loss,The Radiant,Second,pick,22,5
4061848287,Wraith King,Loss,The Radiant,Second,ban,2,1
4061848287,Enchantress,Loss,The Radiant,Second,ban,4,2
4061848287,Io,Loss,The Radiant,Second,ban,6,3
4061848287,Huskar,Loss,The Radiant,Second,ban,12,4
4061848287,Dragon Knight,Loss,The Radiant,Second,ban,14,5
4061848287,Ember Spirit,Loss,The Radiant,Second,ban,19,6
4061903681,Clinkz,Win,The Dire,Second,pick,8,1
4061903681,Shadow Shaman,Win,The Dire,Second,pick,9,2
4061903681,Pangolier,Win,The Dire,Second,pick,15,3
4061903681,Phoenix,Win,The Dire,Second,pick,17,4
4061903681,Storm Spirit,Win,The Dire,Second,pick,22,5
4061903681,Silencer,Win,The Dire,Second,ban,2,1
4061903681,Io,Win,The Dire,Second,ban,4,2
4061903681,Enchantress,Win,The Dire,Second,ban,6,3
4061903681,Tiny,Win,The Dire,Second,ban,12,4
4061903681,Bloodseeker,Win,The Dire,Second,ban,14,5
4061903681,Lina,Win,The Dire,Second,ban,19,6
4061903681,Crystal Maiden,Loss,The Radiant,First,pick,7,1
4061903681,Phantom Lancer,Loss,The Radiant,First,pick,10,2
4061903681,Nature's Prophet,Loss,The Radiant,First,pick,16,3
4061903681,Bounty Hunter,Loss,The Radiant,First,pick,18,4
4061903681,Templar Assassin,Loss,The Radiant,First,pick,21,5
4061903681,Wraith King,Loss,The Radiant,First,ban,1,1
4061903681,Necrophos,Loss,The Radiant,First,ban,3,2
4061903681,Weaver,Loss,The Radiant,First,ban,5,3
4061903681,Legion Commander,Loss,The Radiant,First,ban,11,4
4061903681,Earthshaker,Loss,The Radiant,First,ban,13,5
4061903681,Huskar,Loss,The Radiant,First,ban,20,6
4062098446,Earthshaker,Win,The Dire,First,pick,7,1
4062098446,Clinkz,Win,The Dire,First,pick,10,2
4062098446,Crystal Maiden,Win,The Dire,First,pick,16,3
4062098446,Lina,Win,The Dire,First,pick,18,4
4062098446,Enchantress,Win,The Dire,First,pick,21,5
4062098446,Chen,Win,The Dire,First,ban,1,1
4062098446,Weaver,Win,The Dire,First,ban,3,2
4062098446,Nature's Prophet,Win,The Dire,First,ban,5,3
4062098446,Necrophos,Win,The Dire,First,ban,11,4
4062098446,Ursa,Win,The Dire,First,ban,13,5
4062098446,Broodmother,Win,The Dire,First,ban,20,6
4062098446,Silencer,Loss,The Radiant,Second,pick,8,1
4062098446,Io,Loss,The Radiant,Second,pick,9,2
4062098446,Bloodseeker,Loss,The Radiant,Second,pick,15,3
4062098446,Venomancer,Loss,The Radiant,Second,pick,17,4
4062098446,Huskar,Loss,The Radiant,Second,pick,22,5
4062098446,Vengeful Spirit,Loss,The Radiant,Second,ban,2,1
4062098446,Elder Titan,Loss,The Radiant,Second,ban,4,2
4062098446,Gyrocopter,Loss,The Radiant,Second,ban,6,3
4062098446,Winter Wyvern,Loss,The Radiant,Second,ban,12,4
4062098446,Phantom Lancer,Loss,The Radiant,Second,ban,14,5
4062098446,Drow Ranger,Loss,The Radiant,Second,ban,19,6
4062151757,Nature's Prophet,Loss,The Dire,First,pick,7,1
4062151757,Tiny,Loss,The Dire,First,pick,10,2
4062151757,Terrorblade,Loss,The Dire,First,pick,16,3
4062151757,Phoenix,Loss,The Dire,First,pick,18,4
4062151757,Ursa,Loss,The Dire,First,pick,21,5
4062151757,Chen,Loss,The Dire,First,ban,1,1
4062151757,Weaver,Loss,The Dire,First,ban,3,2
4062151757,Clinkz,Loss,The Dire,First,ban,5,3
4062151757,Necrophos,Loss,The Dire,First,ban,11,4
4062151757,Huskar,Loss,The Dire,First,ban,13,5
4062151757,Morphling,Loss,The Dire,First,ban,20,6
4062151757,Io,Win,The Radiant,Second,pick,8,1
4062151757,Broodmother,Win,The Radiant,Second,pick,9,2
4062151757,Vengeful Spirit,Win,The Radiant,Second,pick,15,3
4062151757,Brewmaster,Win,The Radiant,Second,pick,17,4
4062151757,Mirana,Win,The Radiant,Second,pick,22,5
4062151757,Elder Titan,Win,The Radiant,Second,ban,2,1
4062151757,Gyrocopter,Win,The Radiant,Second,ban,4,2
4062151757,Kunkka,Win,The Radiant,Second,ban,6,3
4062151757,Winter Wyvern,Win,The Radiant,Second,ban,12,4
4062151757,Crystal Maiden,Win,The Radiant,Second,ban,14,5
4062151757,Silencer,Win,The Radiant,Second,ban,19,6
4061662358,Phoenix,Win,The Radiant,First,pick,7,1
4061662358,Ursa,Win,The Radiant,First,pick,10,2
4061662358,Crystal Maiden,Win,The Radiant,First,pick,16,3
4061662358,Clinkz,Win,The Radiant,First,pick,18,4
4061662358,Alchemist,Win,The Radiant,First,pick,21,5
4061662358,Pugna,Win,The Radiant,First,ban,1,1
4061662358,Tiny,Win,The Radiant,First,ban,3,2
4061662358,Silencer,Win,The Radiant,First,ban,5,3
4061662358,Dark Willow,Win,The Radiant,First,ban,11,4
4061662358,Elder Titan,Win,The Radiant,First,ban,13,5
4061662358,Huskar,Win,The Radiant,First,ban,20,6
4061662358,Weaver,Loss,The Dire,Second,pick,8,1
4061662358,Vengeful Spirit,Loss,The Dire,Second,pick,9,2
4061662358,Wraith King,Loss,The Dire,Second,pick,15,3
4061662358,Winter Wyvern,Loss,The Dire,Second,pick,17,4
4061662358,Bloodseeker,Loss,The Dire,Second,pick,22,5
4061662358,Io,Loss,The Dire,Second,ban,2,1
4061662358,Necrophos,Loss,The Dire,Second,ban,4,2
4061662358,Enchantress,Loss,The Dire,Second,ban,6,3
4061662358,Rubick,Loss,The Dire,Second,ban,12,4
4061662358,Kunkka,Loss,The Dire,Second,ban,14,5
4061662358,Storm Spirit,Loss,The Dire,Second,ban,19,6
4061745637,Wraith King,Win,The Radiant,Second,pick,8,1
4061745637,Dark Willow,Win,The Radiant,Second,pick,9,2
4061745637,Crystal Maiden,Win,The Radiant,Second,pick,15,3
4061745637,Spectre,Win,The Radiant,Second,pick,17,4
4061745637,Mirana,Win,The Radiant,Second,pick,22,5
4061745637,Enchantress,Win,The Radiant,Second,ban,2,1
4061745637,Necrophos,Win,The Radiant,Second,ban,4,2
4061745637,Silencer,Win,The Radiant,Second,ban,6,3
4061745637,Bristleback,Win,The Radiant,Second,ban,12,4
4061745637,Ursa,Win,The Radiant,Second,ban,14,5
4061745637,Lina,Win,The Radiant,Second,ban,19,6
4061745637,Io,Loss,The Dire,First,pick,7,1
4061745637,Luna,Loss,The Dire,First,pick,10,2
4061745637,Bane,Loss,The Dire,First,pick,16,3
4061745637,Legion Commander,Loss,The Dire,First,pick,18,4
4061745637,Huskar,Loss,The Dire,First,pick,21,5
4061745637,Pugna,Loss,The Dire,First,ban,1,1
4061745637,Tiny,Loss,The Dire,First,ban,3,2
4061745637,Weaver,Loss,The Dire,First,ban,5,3
4061745637,Phoenix,Loss,The Dire,First,ban,11,4
4061745637,Clinkz,Loss,The Dire,First,ban,13,5
4061745637,Broodmother,Loss,The Dire,First,ban,20,6
4061802430,Crystal Maiden,Win,The Dire,Second,pick,8,1
4061802430,Spectre,Win,The Dire,Second,pick,9,2
4061802430,Earthshaker,Win,The Dire,Second,pick,15,3
4061802430,Phoenix,Win,The Dire,Second,pick,17,4
4061802430,Storm Spirit,Win,The Dire,Second,pick,22,5
4061802430,Necrophos,Win,The Dire,Second,ban,2,1
4061802430,Enchantress,Win,The Dire,Second,ban,4,2
4061802430,Io,Win,The Dire,Second,ban,6,3
4061802430,Wraith King,Win,The Dire,Second,ban,12,4
4061802430,Clockwerk,Win,The Dire,Second,ban,14,5
4061802430,Ursa,Win,The Dire,Second,ban,19,6
4061802430,Winter Wyvern,Loss,The Radiant,First,pick,7,1
4061802430,Tiny,Loss,The Radiant,First,pick,10,2
4061802430,Vengeful Spirit,Loss,The Radiant,First,pick,16,3
4061802430,Mirana,Loss,The Radiant,First,pick,18,4
4061802430,Juggernaut,Loss,The Radiant,First,pick,21,5
4061802430,Weaver,Loss,The Radiant,First,ban,1,1
4061802430,Silencer,Loss,The Radiant,First,ban,3,2
4061802430,Pugna,Loss,The Radiant,First,ban,5,3
4061802430,Elder Titan,Loss,The Radiant,First,ban,11,4
4061802430,Clinkz,Loss,The Radiant,First,ban,13,5
4061802430,Templar Assassin,Loss,The Radiant,First,ban,20,6
